s,x0,x1,x2,x3,x4,x5,u0,u1
3.369703017332298156e+00,-4.188279310049780602e-03,-1.740402289997856075e-03,2.729184872630765035e+00,3.723244014525417978e+00,-1.059014851685702086e+00,6.000000238418579102e-01,-4.546216217465985486e-17,-5.235987755982988157e-01
3.372702948278181623e+00,-3.348543333666353927e-03,-1.729748327041988028e-03,2.730645905895153103e+00,3.720623832588643598e+00,-1.065247438407803449e+00,6.000000238418579102e-01,-4.546216217465985486e-17,-5.235987755982988157e-01
3.375703184252762945e+00,-2.508088253601659101e-03,-1.737704552225789257e-03,2.732090580377192435e+00,3.717994595584798390e+00,-1.071480025129904812e+00,6.000000238418579102e-01,-4.546216217465985486e-17,-5.235987755982988157e-01
3.378703016066416431e+00,-1.668585980971915017e-03,-1.764269741035489215e-03,2.733518839958486435e+00,3.715356405646622839e+00,-1.077712611852006175e+00,6.000000238418579102e-01,-2.716003310632954259e-17,-5.235987755982988157e-01
3.381744093729353917e+00,-7.091936291704903361e-04,-1.752065980805295404e-03,2.734930629158274673e+00,3.712709365254636129e+00,-1.083945198574107538e+00,6.000000238418579102e-01,-2.716003310632954259e-17,-5.235987755982988157e-01
3.384744405868991279e+00,1.586899825266052666e-04,-1.746265474019269249e-03,2.736325893135588938e+00,3.710053577233152211e+00,-1.090177785296208901e+00,6.000000238418579102e-01,-2.716003310632954259e-17,-5.235987755982988157e-01
3.387744315663734795e+00,1.025621413967725548e-03,-1.759074624455787654e-03,2.737704577691384422e+00,3.707389144746287446e+00,-1.096410372018310264e+00,6.000000238418579102e-01,-2.716003310632954259e-17,-5.235987755982988157e-01
3.390785444883709143e+00,2.005404239252162046e-03,-1.752006669271460914e-03,2.739066629270643816e+00,3.704716171293953142e+00,-1.102642958740411627e+00,6.000000238418579102e-01,-1.021784572669439113e-17,-5.235987755982988157e-01
3.393785253048949180e+00,2.899510535520566368e-03,-1.732221627803291926e-03,2.740411994964457421e+00,3.702034760707832994e+00,-1.108875545462512990e+00,6.000000238418579102e-01,-1.021784572669439113e-17,-5.235987755982988157e-01
3.396785925459869127e+00,3.795670034300979712e-03,-1.731047356335929177e-03,2.741740622512080172e+00,3.699345017147352532e+00,-1.115108132184614353e+00,6.000000238418579102e-01,-1.021784572669439113e-17,-5.235987755982988157e-01
3.399826591605371373e+00,4.794689887870184908e-03,-1.728990166801099753e-03,2.743052460302958906e+00,3.696647045095631245e+00,-1.121340718906715717e+00,6.000000238418579102e-01,-1.021784572669439113e-17,-5.235987755982988157e-01
3.402826401908953358e+00,5.716353369833726550e-03,-1.694921843391073183e-03,2.744347457378740085e+00,3.693940949355424497e+00,-1.127573305628817080e+00,6.000000238418579102e-01,-4.159187122544934547e-17,-5.235987755982988157e-01
3.405826305276613564e+00,6.638238800400320105e-03,-1.679462369548807409e-03,2.745625563435248218e+00,3.691226835045052113e+00,-1.133805892350918443e+00,6.000000238418579102e-01,-4.159187122544934547e-17,-5.235987755982988157e-01
3.408865967917482198e+00,7.655243536546063599e-03,-1.682311914655542631e-03,2.746886728824438073e+00,3.688504807594315871e+00,-1.140038479073019806e+00,6.000000238418579102e-01,-4.159187122544934547e-17,-5.235987755982988157e-01
3.411865477888388121e+00,8.603466715054797209e-03,-1.633650963158420587e-03,2.748130904556324694e+00,3.685774972740403665e+00,-1.146271065795121169e+00,6.000000238418579102e-01,-4.159187122544934547e-17,-5.235987755982988157e-01
3.414865818683073151e+00,9.553678880991844924e-03,-1.603597604514595508e-03,2.749358042300887650e+00,3.683037436523781682e+00,-1.152503652517222532e+00,6.000000238418579102e-01,-2.896265509773002656e-17,-5.235987755982988157e-01
3.417865703397344745e+00,1.050279919299806908e-02,-1.592159120372745084e-03,2.750568094389948204e+00,3.680292305284075915e+00,-1.158736239239323895e+00,6.000000238418579102e-01,-2.896265509773002656e-17,-5.235987755982988157e-01
3.420902799393887861e+00,1.156115818929054351e-02,-1.547709081864781424e-03,2.751761013819018498e+00,3.677539685655941248e+00,-1.164968825961425258e+00,6.000000238418579102e-01,-2.896265509773002656e-17,-5.235987755982988157e-01
3.423903283787657514e+00,1.253909941769598690e-02,-1.502773772505960892e-03,2.752936754249129869e+00,3.674779684564917659e+00,-1.171201412683526621e+00,6.000000238418579102e-01,-2.896265509773002656e-17,-5.235987755982988157e-01
3.426903015817523102e+00,1.351523262437998030e-02,-1.476458688876798424e-03,2.754095270008631413e+00,3.672012409223280649e+00,-1.177433999405627985e+00,6.000000238418579102e-01,-1.387190561863601398e-17,-5.235987755982988157e-01
3.429937394534086526e+00,1.458733372584514187e-02,-1.436486551578167962e-03,2.755236516094965005e+00,3.669237967125871691e+00,-1.183666586127729348e+00,6.000000238418579102e-01,-1.387190561863601398e-17,-5.235987755982988157e-01
3.432936760895477057e+00,1.559017446163163401e-02,-1.376451407586176071e-03,2.756360448176413680e+00,3.666456466045926454e+00,-1.189899172849830711e+00,6.000000238418579102e-01,-1.387190561863601398e-17,-5.235987755982988157e-01
3.435936621750395048e+00,1.659420807338257697e-02,-1.335038012816168679e-03,2.757467022593822481e+00,3.663668014030885711e+00,-1.196131759571932074e+00,6.000000238418579102e-01,-1.387190561863601398e-17,-5.235987755982988157e-01
3.438967613596322970e+00,1.767834207171797845e-02,-1.299536576666041315e-03,2.758556196362295765e+00,3.660872719398201358e+00,-1.202364346294033437e+00,6.000000238418579102e-01,-2.238419047978710090e-18,-5.235987755982988157e-01
3.441966571822294263e+00,1.870743095630761355e-02,-1.224129063614971379e-03,2.759627927172865647e+00,3.658070690731124230e+00,-1.208596933016134800e+00,6.000000238418579102e-01,-2.238419047978710090e-18,-5.235987755982988157e-01
3.444966517578442300e+00,1.973891104586195100e-02,-1.167346062026993880e-03,2.760682173394136907e+00,3.655262036874490139e+00,-1.214829519738236163e+00,6.000000238418579102e-01,-2.238419047978710090e-18,-5.235987755982988157e-01
3.447966183562741094e+00,2.076971369603214379e-02,-1.129198281387731569e-03,2.761718894073903030e+00,3.652446866930491698e+00,-1.221062106460337526e+00,6.000000238418579102e-01,-2.238419047978710090e-18,-5.235987755982988157e-01
3.450991876461484420e+00,2.188850007670489761e-02,-1.045281757114405793e-03,2.762738048940736491e+00,3.649625290254436827e+00,-1.227294693182438889e+00,6.000000238418579102e-01,5.122924113124930779e-18,-5.235987755982988157e-01
3.453990974949840087e+00,2.294551372900205388e-02,-9.728829683598875025e-04,2.763739598405555498e+00,3.646797416450503704e+00,-1.233527279904540253e+00,6.000000238418579102e-01,5.122924113124930779e-18,-5.235987755982988157e-01
3.456990493304644474e+00,2.400354790751119127e-02,-9.191272533531046063e-04,2.764723503563159213e+00,3.643963355367483725e+00,-1.239759866626641616e+00,6.000000238418579102e-01,5.122924113124930779e-18,-5.235987755982988157e-01
3.460010915619406546e+00,2.512938922792345986e-02,-8.394012963700804228e-04,2.765689726193740317e+00,3.641123217094511144e+00,-1.245992453348742979e+00,6.000000238418579102e-01,5.122924113124930779e-18,-5.235987755982988157e-01
3.463009495156013529e+00,2.621236945512600558e-02,-7.510507330230561680e-04,2.766638228764369600e+00,3.638277111956790932e+00,-1.252225040070844342e+00,6.000000238418579102e-01,-4.825907191756826070e-18,-5.235987755982988157e-01
3.466009315775868238e+00,2.729837752517255689e-02,-6.813525639388932822e-04,2.767568974430454354e+00,3.635425150511309322e+00,-1.258457626792945705e+00,6.000000238418579102e-01,-4.825907191756826070e-18,-5.235987755982988157e-01
3.469023680135958188e+00,2.842922150223686772e-02,-6.058362340769978070e-04,2.768481927037168333e+00,3.632567443542541241e+00,-1.264690213515047068e+00,6.000000238418579102e-01,-4.825907191756826070e-18,-5.235987755982988157e-01
3.472021740253979694e+00,2.953833391903032402e-02,-5.012055114201419224e-04,2.769377051120855970e+00,3.629704102058147530e+00,-1.270922800237148431e+00,6.000000238418579102e-01,-4.825907191756826070e-18,-5.235987755982988157e-01
3.475021111834002863e+00,3.065065786563719863e-02,-4.152328039891012312e-04,2.770254311910412603e+00,3.626835237284661062e+00,-1.277155386959249794e+00,6.000000238418579102e-01,1.101049568145144653e-17,-5.235987755982988157e-01
3.478028609069819144e+00,3.178441605839504858e-02,-3.439961493672250275e-04,2.771113675328633619e+00,3.623960960663165753e+00,-1.283387973681351157e+00,6.000000238418579102e-01,1.101049568145144653e-17,-5.235987755982988157e-01
3.481026115996510129e+00,3.291971005892863067e-02,-2.229617941004810187e-04,2.771955107993536505e+00,3.621081383844971580e+00,-1.289620560403452521e+00,6.000000238418579102e-01,1.101049568145144653e-17,-5.235987755982988157e-01
3.484024614633112193e+00,3.405744168530117078e-02,-1.205918364139859619e-04,2.772778577219659812e+00,3.618196618687272270e+00,-1.295853147125553884e+00,6.000000238418579102e-01,1.101049568145144653e-17,-5.235987755982988157e-01
3.487023397609849251e+00,3.519587222055092779e-02,-3.690756942020290853e-05,2.773584051019331920e+00,3.615306777248803893e+00,-1.302085733847655247e+00,6.000000238418579102e-01,-6.646887216540857702e-19,-5.235987755982988157e-01
3.490021250426464938e+00,3.635291691732706054e-02,8.390200068770936755e-05,2.774371498103913147e+00,3.612411971785490117e+00,-1.308318320569756610e+00,6.000000238418579102e-01,-6.646887216540857702e-19,-5.235987755982988157e-01
3.493019380745982616e+00,3.751700133468210963e-02,2.029929600232238240e-04,2.775140887885013008e+00,3.609512314746082584e+00,-1.314550907291857973e+00,6.000000238418579102e-01,-6.646887216540857702e-19,-5.235987755982988157e-01
3.496017605813236617e+00,3.868131950366743288e-02,3.033854805529973345e-04,2.775892190475676813e+00,3.606607918767792853e+00,-1.320783494013959336e+00,6.000000238418579102e-01,-6.646887216540857702e-19,-5.235987755982988157e-01
3.499006589578660176e+00,3.983582581626937680e-02,4.199208697090971165e-04,2.776625376691547409e+00,3.603698896671914564e+00,-1.327016080736060699e+00,6.000000238418579102e-01,-3.440065617177560433e-18,-5.235987755982988157e-01
3.502003421972178288e+00,4.102406008282216687e-02,5.560818116014574174e-04,2.777340418051996718e+00,3.600785361459446055e+00,-1.333248667458162062e+00,6.000000238418579102e-01,-3.440065617177560433e-18,-5.235987755982988157e-01
3.505001518614315081e+00,4.221542490906288192e-02,6.735332392461448447e-04,2.778037286781235071e+00,3.597867426306695648e+00,-1.339481254180263425e+00,6.000000238418579102e-01,-3.440065617177560433e-18,-5.235987755982988157e-01
3.507980766690505625e+00,4.336504640120292242e-02,7.856237965647959454e-04,2.778715955809388127e+00,3.594945204560888286e+00,-1.345713840902364788e+00,6.000000238418579102e-01,-3.440065617177560433e-18,-5.235987755982988157e-01
3.510976823613151332e+00,4.457892156201331835e-02,9.390934559365058916e-04,2.779376398773550250e+00,3.592018809735760154e+00,-1.351946427624466152e+00,6.000000238418579102e-01,-2.584534319176605838e-18,-5.235987755982988157e-01
3.513973860078063893e+00,4.579523129744539345e-02,1.073843033043299323e-03,2.780018590018807689e+00,3.589088355507152883e+00,-1.358179014346567515e+00,6.000000238418579102e-01,-2.584534319176605838e-18,-5.235987755982988157e-01
3.516971596695326774e+00,4.701328120602149552e-02,1.189844966717945943e-03,2.780642504599232900e+00,3.586153955708594854e+00,-1.364411601068668878e+00,6.000000238418579102e-01,-2.584534319176605838e-18,-5.235987755982988157e-01
3.519937499717399554e+00,4.817610385371889903e-02,1.352316046610260898e-03,2.781248118278857095e+00,3.583215724326879403e+00,-1.370644187790770241e+00,6.000000238418579102e-01,-2.584534319176605838e-18,-5.235987755982988157e-01
3.522934236386686457e+00,4.941887570258279849e-02,1.504649259815474521e-03,2.781835407532610382e+00,3.580273775497638589e+00,-1.376876774512871604e+00,6.000000238418579102e-01,3.107184449194045274e-18,-5.235987755982988157e-01
3.525931144346463597e+00,5.066207483551438129e-02,1.638217901265438554e-03,2.782404349547235256e+00,3.577328223500908511e+00,-1.383109361234972967e+00,6.000000238418579102e-01,3.107184449194045274e-18,-5.235987755982988157e-01
3.528885134709619287e+00,5.181402139823737540e-02,1.796060760835023603e-03,2.782954922222171668e+00,3.574379182756689755e+00,-1.389341947957074330e+00,6.000000238418579102e-01,3.107184449194045274e-18,-5.235987755982988157e-01
3.531880260425878326e+00,5.308032861462191887e-02,1.966235637699995445e-03,2.783487104170418114e+00,3.571426767820505166e+00,-1.395574534679175693e+00,6.000000238418579102e-01,3.107184449194045274e-18,-5.235987755982988157e-01
3.534876667186878763e+00,5.434984318173369244e-02,2.117630229606753435e-03,2.784000874719361196e+00,3.568471093378945636e+00,-1.401807121401277056e+00,6.000000238418579102e-01,-4.869069650933226943e-18,-5.235987755982988157e-01
3.537817745420394733e+00,5.548800079580623601e-02,2.270556476177603821e-03,2.784496213911576756e+00,3.565512274245219881e+00,-1.408039708123378420e+00,6.000000238418579102e-01,-4.869069650933226943e-18,-5.235987755982988157e-01
3.540811750057701879e+00,5.677868227224774911e-02,2.458875594189341950e-03,2.784973102505608811e+00,3.562550425354690908e+00,-1.414272294845479783e+00,6.000000238418579102e-01,-4.869069650933226943e-18,-5.235987755982988157e-01
3.543807404246574144e+00,5.807350870514088603e-02,2.628399379463630670e-03,2.785431521976715175e+00,3.559585661760412911e+00,-1.420504881567581146e+00,6.000000238418579102e-01,-4.869069650933226943e-18,-5.235987755982988157e-01
3.546803522184853286e+00,5.936950043721805903e-02,2.779093606624840045e-03,2.785871454517585999e+00,3.556618098628661517e+00,-1.426737468289682509e+00,6.000000238418579102e-01,2.018401694949044650e-18,-5.235987755982988157e-01
3.549727324095814041e+00,6.050971484620387697e-02,2.982811470003181916e-03,2.786292883039036106e+00,3.553647851234460475e+00,-1.432970055011783872e+00,6.000000238418579102e-01,2.018401694949044650e-18,-5.235987755982988157e-01
3.552722125930492414e+00,6.182976912827226057e-02,3.170727909472211437e-03,2.786695791170669789e+00,3.550675034957104792e+00,-1.439202641733885235e+00,6.000000238418579102e-01,2.018401694949044650e-18,-5.235987755982988157e-01
3.555717220357917263e+00,6.315056130489810071e-02,3.339792779566832376e-03,2.787080163261516308e+00,3.547699765275676764e+00,-1.445435228455986598e+00,6.000000238418579102e-01,2.018401694949044650e-18,-5.235987755982988157e-01
3.558625832783346432e+00,6.427048357934145306e-02,3.538183675548660281e-03,2.787445984380637842e+00,3.544722157764561121e+00,-1.451667815178087961e+00,6.000000238418579102e-01,2.626069792888984954e-18,-5.235987755981559300e-01
3.561618639969265754e+00,6.561300588703783410e-02,3.744738273044130334e-03,2.787793240317708143e+00,3.541742328088956171e+00,-1.457900401900099618e+00,6.000000238418579102e-01,2.626069792888984954e-18,-5.235987755981559300e-01
3.564613177377086828e+00,6.695990756783637421e-02,3.932420103573632149e-03,2.788121917583566312e+00,3.538760392000379174e+00,-1.464132988622199205e+00,6.000000238418579102e-01,2.626069792888984954e-18,-5.235987755981559300e-01
3.567505419719688931e+00,6.805601512055486912e-02,4.125090632810534536e-03,2.788432003410740379e+00,3.535776465332172602e+00,-1.470365575344298792e+00,6.000000238418579102e-01,2.626069792888984954e-18,-5.235987755981559300e-01
3.570496875236626622e+00,6.942230835510415643e-02,4.350648850687949265e-03,2.788723485753942466e+00,3.532790663995002411e+00,-1.476598162066398379e+00,6.000000238418579102e-01,1.379539349101345669e-18,-5.235987755976128089e-01
3.573490095636703501e+00,7.079308473709455818e-02,4.557315758668468476e-03,2.788996353290538632e+00,3.529803103972355416e+00,-1.482830748788156683e+00,6.000000238418579102e-01,1.379539349101345669e-18,-5.235987755976128089e-01
3.576424719735391111e+00,7.213704481506821864e-02,4.745193215433997878e-03,2.789250595420985412e+00,3.526813901316034894e+00,-1.489063335510249164e+00,6.000000238418579102e-01,1.379539349101345669e-18,-5.235987755976128089e-01
3.579417563874466524e+00,6.590445809297573732e-02,4.952062698236436682e-03,2.789486202269245041e+00,3.523823172141652638e+00,-1.495295922232341645e+00,6.000000238418579102e-01,1.379539349101345669e-18,-5.235987755976128089e-01
3.582411704317148171e+00,5.967187137088325599e-02,5.140275059571656341e-03,2.789703164683166481e+00,3.520831032624117896e+00,-1.501528508954434127e+00,6.000000238418579102e-01,4.821332603285919081e-19,-5.235987755979016889e-01
3.585406894532837896e+00,5.343928464860947525e-02,5.309822989548126232e-03,2.789901474234841139e+00,3.517837598993124537e+00,-1.507761095676707797e+00,6.000000238418579102e-01,4.821332603285919081e-19,-5.235987755979016889e-01
